#shape=10
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
0,0.00906085496845212,0.12704210678510422,-0.0001054392380081253,0.0,0.0,0.022939326663357365,-0.0025081796028426934,0.1708505512679439,-9.199488939354478e-06,0.0,-0.0001599288250889272,0.0,-0.007360540987911839,0.0003291308853055102,0.0030445464228545487,0.0004309398892256931,2.2181323236164363e-06,0.00022277786144745489,0.0,0.03459524863165872,-0.00010453771534898974,0.012779745382332413,3.267835042440111e-05,0.010270361738410292,0.0021670579438831205,0.2154464060284106,0.005669940437565896,0.00025026290297454346,7.590970067216061e-05,1.0845499238762313e-05,0.0,0.003136554794503099,0.0027809990115164017,0.0,0.0002751849621280378,0.0,-1.802707250930214e-05,-4.072746757786566e-05,0.006136084431943465,0.0,3.581940225069954e-05,0.0013080326718217122,-0.00013587149175332532,0.00998291057714852,0.0,2.0199550171363066e-06,0.0,0.02417198931882475,0.0,0.0006554693318986129,-0.000807395913547071,0.0,6.286249442018985e-06,-2.773781450284364e-05,0.009571522632445116,0.016094650430058286,5.593008096837448e-06,0.0022593699090684405,0.024069521029663792,0.0014705406809068114,-0.0004898773659104727,0.0,0.0,0.0,-8.137358088166103e-05,0.0,0.05090742211858881,0.04325350192824265,0.0,9.414024225717597e-05,-2.7908540891950607e-06,0.0,0.03019789715953337,0.0,0.0,0.0,-8.210131142364374e-06,1.4841905453415961e-06,0.0,-4.473024114373348e-06,-0.00023590509696063167,0.0008783140404318129,0.0,0.00855520591205426,0.0,5.3549081263817715e-05,-0.00602404267057757,0.0,0.0,0.0,0.04618919209698357,0.0,0.021437008000286376,0.0,0.0,-2.790975578724434e-06,0.0,0.0,-0.012901283018458462,0.019353619375427258,0.014694697067467406,0.0,0.02521336240252788,0.0,0.0,-1.6616085442635163e-05,0.006816006563590812,1.1244118296679538e-05,-0.0028733131418037404,-0.027925005347613576,0.0,0.0008140220025689501,-0.00015487811284208908,0.0,0.01377510639153371,0.0,0.0,0.0,0.01114254975675133,0.006482533731088031
1,0.001362613855722289,0.005395082304170916,-1.8669495402810287e-05,0.0,0.0,-0.008196989825488412,0.0006840310508310827,0.0007265874662960735,-2.379172418186392e-05,0.0,-2.0529117501665143e-06,0.0,-0.014902874480900306,4.042866603954175e-05,-0.0025383637761564938,-0.00018931323953418075,-7.627160384212197e-06,5.327651018566777e-05,-3.272852983235652e-06,0.009162532070997351,-2.6549641232597317e-05,0.011843147748606436,0.00011282241270550155,-0.04587361555921561,0.0016477073480123225,-0.00010711054923544377,0.06047328511464618,0.00010826481486892323,5.9695334047845554e-05,-8.368321048568698e-05,0.0,0.0670009388217007,-0.00046438521114890033,0.0,1.6482434889654096e-05,0.0,0.0,4.9910660720213616e-05,0.020057167605612984,0.0,1.824500485019908e-05,-0.0019037223260280748,0.00012111129929114064,0.002061302521757442,0.0,0.24657251918783707,0.0,0.006188289438879625,0.0,1.5151568606942595e-06,-4.324116967483079e-05,0.0,-0.00012168919730150186,-1.0690596631432008e-05,0.049239149706669816,0.005076506786598561,6.55652362840929e-08,-7.26639150864044e-05,0.004658503167199481,0.0007466736412679332,-3.371377521291563e-05,0.0,-1.0533515145832676e-05,0.0,-3.5929811766550465e-05,0.0,0.015161275592432319,0.008980722775294294,0.0,9.553392790123054e-05,1.1690696188643828e-05,0.0,0.01791576175721867,0.0,0.0,7.249093748655109e-06,-7.503513782583668e-05,-1.4492757816985118e-06,0.0,0.22578937567460314,-0.0007486367313495253,-0.0005514858025013887,0.0,0.002635672323495633,8.378512146740143e-06,-1.2192881533650282e-06,-0.007302079916119724,0.0,0.0,0.0,0.010587130869990703,0.0,0.010145431854738839,0.0,0.0,0.00047414688502055564,0.0,0.0,0.011469568226069775,0.01681719579867856,0.03546934690637806,0.0,0.0014183605107553233,0.0,0.0,1.0551647250815915e-05,0.00962127999150876,-0.00025490143818937316,0.017040665579306093,8.80341641042631e-05,0.0,0.0009566023504748569,2.1318634364962376e-05,0.0,0.1839114850808472,0.0,0.0,0.0,0.016706098165722882,0.0047845510076260315
2,0.0009866738150098202,0.021286445290443975,-0.0001080879139630721,0.0,0.0,0.04423085902765376,-0.0005221191207214579,0.02199251330408463,-3.393036360894601e-05,0.0,-0.0003360976420144444,0.0,0.031065139135986946,-0.0005247248629517081,0.007486408556920621,0.00037948858345085944,3.7746617575692376e-06,2.6430264908605715e-05,7.892851649519861e-06,0.016532643877296867,6.858961752119235e-05,0.06378075844342783,-0.00017517936653379076,0.042730519890192574,0.0004972614417746338,0.010423914525212416,0.014904351801882956,3.768854367018116e-05,-0.0001997270991221593,9.585389327763832e-05,0.0,0.007127947363791361,-0.0018973731447194417,-1.3362408233437345e-05,-0.0016916588560253636,0.0,-1.2640151865536129e-05,0.0003347194287551548,0.015737372970348766,0.0,2.9905587251928586e-05,-0.0018855227912586438,-4.397315028881216e-05,0.07604470658971811,3.806328709226318e-06,0.004558251391564438,0.0,0.0012784388978949338,0.0,-0.0001326011248086765,-7.37056433883053e-05,0.0,-0.0002430657163713168,3.660772080236209e-05,0.02190686705076934,0.015672099353763184,-1.1489665022278666e-05,0.0004962518243830255,0.05691332535407627,-0.00020923895371223429,-0.00031691107910327126,0.0,0.0,0.0,-5.5506197859631294e-05,0.0,0.005732181154033591,0.00654771328860428,0.0,0.00014404124652156233,-0.0002361784972254372,0.0,0.03262974902408884,0.0,0.0,-1.1415853202780765e-05,0.00011921472334627234,8.251296418712525e-06,0.0,0.01419601529890269,2.4127447236612783e-05,-0.0007717032013030224,0.0,0.024126569564599264,-4.97164235837549e-06,-2.4099708419605588e-05,0.11250844995741803,0.0,0.0,0.0,0.011015438196421676,0.0,0.03939533396932415,0.0,0.0,-8.575899279170602e-06,0.0,0.0,0.038654997595899715,0.04264976267607664,0.07196345056463108,0.0,0.013238351255624966,0.0,0.0,3.578717061586769e-05,0.043934463408430435,0.0005051448784826139,0.018655377531177766,-0.03389131854636401,0.0,-0.0014741507757071383,0.00013574629944227296,0.0,0.022392125612711655,0.0,0.0,0.0,0.005602922656159737,-0.000499529405169974
3,0.0005752644313714952,0.016752938392381844,0.0007162477614241755,0.0,0.0,0.05845541217011565,0.002216257216590712,-0.0014427014915138238,-4.655032191672857e-06,-5.527915893476566e-06,0.0006147693318272162,0.0,-0.003827663827377919,5.2677227548686664e-05,0.002026553936710401,0.0005050902473513883,-1.5126348919424758e-05,-0.00033571540588988653,1.076705744503918e-05,0.04514996766062409,-3.992877687565143e-05,0.06416155296459401,-3.4010623400829034e-05,0.030609025116635536,0.0257619221777715,0.003402533294583618,-0.0008961626097646613,-2.1186223584879115e-07,-0.00023269043338841828,0.0002890256957516659,0.0,0.03018640551294236,0.0018307459979849624,0.0,0.0010942797420172774,0.0,-6.944444193672807e-05,-0.0002259223247414377,0.00074959325825588,0.0,-2.3214881898059403e-05,0.003989047191298936,6.2423960819363265e-06,0.005959407902151358,3.767108898684205e-05,0.0027341253358430973,0.0,-0.007886833953009507,0.0,-0.0004233033921809385,-0.00033186951077432197,0.0,-2.1498101495438017e-05,1.7566443837785476e-06,0.03732927760746855,0.13310905508789123,-8.256149039035637e-05,0.0004607802872205969,0.07304574112540482,0.0006707939630816437,-0.00043170996949783906,0.0,-5.1234279488419085e-06,0.0,6.512939695155773e-07,0.0,0.008588161858493145,0.016206613111615344,0.0,-2.417064105682341e-06,0.0004267423688692053,0.0,-0.03604892986561467,0.0,0.0,1.0078684865781012e-05,-1.1523074153506714e-05,-1.935079846841301e-05,0.0,0.0015230391126198639,0.002415251855137815,5.78768635926713e-05,0.0,0.01708023819477839,4.735012706120641e-06,5.6043712772657925e-05,-0.01292097266659477,0.0,0.0,0.0,0.005300061890708924,0.0,-0.010220074595184512,0.0,0.0,7.620663023067599e-05,0.0,0.0,0.03333263859688492,0.06947635364143785,0.018440832777411632,0.0,0.03537437105088509,0.0,0.0,-4.086544099822555e-06,0.014182012820636478,0.0003032758162037731,0.014673643512543145,0.005937404104238717,0.0,-0.00042953247358488235,-0.00021963156868701162,0.0,0.01589825871533332,-8.464115517293563e-06,0.0,0.0,0.013017470022400583,0.20727990653917014
4,0.004614048987964731,0.005101934023636905,-2.613185122294213e-06,0.0,0.0,0.020590326893233427,0.00031659498190467114,-0.009007052593827298,-0.0009648565796273838,5.664400813822566e-06,1.0208633489998737e-05,0.0,0.06233893165620126,-0.00016956212920262584,0.005438736831799058,0.00032681536090574945,3.934003096321997e-05,-0.00010952135401890375,-1.2653757990930842e-06,0.022504621713674063,-0.0001798334589025746,0.016230727594261255,-0.0001904232135312355,0.011860925600516822,-0.014475995694839816,0.0005539798668899368,0.12291308104430815,-4.195659393498789e-05,-8.288235717840752e-05,-3.910464153024616e-05,0.0,0.07076194845259867,-0.0012528938002674254,-1.2206623540591205e-05,7.232305801335361e-05,0.0,0.0,-0.0002351157941117841,0.021066167772997,0.0,-2.1755422340021148e-05,-0.0009831335693541701,0.0008129955734504058,0.036997899409292614,2.2922064714837635e-06,0.02702286973548406,0.0,0.01466803806284581,0.0,-2.688871064097358e-06,0.00022110177184560568,0.0,0.0001974182353136565,7.118659800801062e-05,-0.006795125892772861,0.0033701528301439193,2.3667391889652643e-06,0.004056915059647854,0.03421042747971729,0.00028654892909321666,-0.00030438650985556176,0.0,1.4595756221332487e-05,0.0,-0.00010024704372810458,0.0,0.05042266761049303,0.07809764766099417,0.0,0.00044619545275235495,-0.0003170307436590964,0.0,0.013572612967316251,0.0,0.0,4.259214976905852e-06,8.717935706864149e-05,-0.0001008950364130527,0.0,0.005566338200148351,0.00015490146040650674,0.009340712889006463,0.0,0.025849830384887272,3.445689143373063e-05,-2.6173846544592517e-06,0.03406155784555483,0.0,0.0,0.0,0.004682231682002007,0.0,0.022163359434804856,0.0,0.0,0.0001579797932144485,0.0,0.0,0.07135063896675503,0.024937950714164072,0.025601822202668368,0.0,0.0511632905210739,0.0,0.0,0.00019968149222318683,-0.00225253141277446,8.647181806722402e-06,-0.0048441489515607715,0.02748246150754597,0.0,0.00010753838317518344,7.436653560869219e-05,0.0,-0.003132327902980641,0.0,0.0,0.0,0.041629567839668286,0.011398254969263784
5,0.14752360800651915,-0.004072367961575155,-0.0003158299609081026,0.0,0.0,0.05888606913385138,0.004324230839738659,0.003155950092123063,0.00011588000165692736,-4.91914337693244e-06,-0.00043991257808635866,0.0,-0.01533932411468707,8.221080564955994e-05,0.0004919002115171029,6.486385715778714e-05,-1.5147435986705396e-05,0.00021013196335812167,-2.589489055116375e-05,0.112772746440344,0.0003873281938248363,0.08707879294305815,-0.0009059549277766083,0.01692623658855621,0.007899234189586421,0.01766109355722653,0.009797689308016439,0.00020342384671971045,3.2093608002038594e-05,-1.9542277231173104e-05,0.0,0.006298306234962015,0.0016004943026116736,2.47371670920199e-06,0.00022311417271481855,0.0,0.0,-0.0005514690418644985,0.010498712497934305,0.0,1.0821562671827846e-05,-0.0015779050847362472,-0.00012400414525959828,0.004055299149274908,-3.075915872765727e-05,0.0002883352801134807,0.0,0.07932389570097509,0.0,-0.0003411387372121714,2.972546910812293e-05,3.3401849469726336e-06,-1.3168377093621994e-05,6.317412877671845e-06,0.07607244365743364,0.05743216553882251,-9.916321538748223e-06,-0.00014816304564212266,0.03208333374457225,0.0017311931213212367,-0.0009354256888431042,0.0,-1.3116914144162575e-05,0.0,0.00010786980664117034,0.0,0.028383951871999307,0.04250305547126989,0.0,-0.00017924375150938274,-0.00020286248546720896,0.0,-0.024723058510389275,0.0,0.0,8.910292661331543e-06,-5.701127906364772e-05,-7.673946632728283e-05,0.0,-0.007035156245952017,-0.00248064797274404,0.003818731658313519,0.0,0.003829486409606792,-7.307794310103031e-06,4.14071957212577e-05,-0.002395956419694468,0.0,0.0,0.0,0.011188742388455918,0.0,0.018395443414915925,0.0,0.0,5.856108221418271e-05,0.0,0.0,-0.02371970732917245,0.04376718333691833,0.01520129302172751,0.0,0.01870692555078254,0.0,0.0,-5.689211756484627e-05,0.01025442372475865,0.00026244730711754956,0.01734678862103767,-0.01348877035553157,0.0,-0.00016633180239567164,7.315701394895052e-05,0.0,0.0485506810623075,0.0,0.0,0.0,0.031209267443256458,0.02453580886573114
6,0.001151400824760757,0.013154230371513084,0.000258132192574762,0.0,0.0,0.0573770497869154,-0.00044730545489809966,0.03458967241931112,8.107144337210601e-05,0.0,4.666609862657246e-05,0.0,0.05438114941581988,-0.0005975674038378897,-0.0004802285530275918,0.0002355596784502966,4.075660063967763e-06,-7.496878732465265e-05,5.957490263225811e-05,0.10117116158724804,-0.0001662559731004524,-0.0011639100901651056,0.00013095658199627298,0.02101533944111551,0.010061861505745865,0.0057438009499616235,0.009336258880104444,1.0632558017916213e-05,5.431202347286252e-05,-1.2089707501381232e-05,0.0,0.028716391052594683,0.004134384614754918,0.0,0.000666157530008732,0.0,1.11024030900052e-05,0.00011574474314305307,-0.00784984911977877,0.0,4.24697866198733e-05,0.0004106102592314962,-6.88065645125298e-05,0.0040639480882930235,0.0,0.00470454520239707,0.0,0.01510388646279468,0.0,-0.00039798130601455625,0.0001652696148073788,0.0,0.0010172315190765564,-1.537386385569417e-05,-0.007087666224071673,0.03814353021948305,-1.4079189395054609e-05,-0.006242032386905064,0.056517383723944985,-0.00036931641450625664,-0.0006279807975672094,0.0,-6.116207923274099e-06,0.0,8.816005024480377e-05,0.0,0.0027762588645115654,0.1387035688724017,0.0,1.0994416572379693e-05,2.8039120062604485e-07,0.0,0.00903024624768181,0.0,0.0,4.845773906448085e-06,-0.00030123516483944495,-9.861610078122912e-06,0.0,-0.0001443243876384474,0.0011731572943559966,-0.0003710626508981035,0.0,0.005181010380942447,6.747644723636986e-07,1.1211209189672395e-05,0.0028304086702781953,0.0,0.0,0.0,0.0010328490763066632,0.0,0.010212026271577116,0.0,0.0,-0.0001415384230337097,0.0,0.0,0.034178634962660104,0.028392474280152288,0.010717499260245221,0.0,0.15566931403084763,0.0,0.0,-0.0008247335327913845,0.012952475062886822,-0.0017561604950265307,0.10278014874814755,0.008119212428875975,0.0,-0.0008398378134216053,-0.00012897825154641168,0.0,0.0023107949044808224,0.0,0.0,0.0,0.0166733878274001,0.0016255480652351663
7,0.022449008923199284,0.012449220920523557,3.108342988386808e-05,0.0,0.0,0.012787093257201293,0.0008808654797152967,0.0005831527873876106,1.0210460969959854e-05,0.0,-1.5026937704916543e-05,0.0,0.09125260320174097,0.000254357971242606,0.0008982139484113992,-6.049119069376954e-05,1.3300603863596655e-05,3.162492147961692e-05,-5.181951768387923e-06,0.0009649614027662538,6.104601886305192e-05,0.0678783028744986,-5.9427744544786086e-05,0.13970323301045018,0.019979174442410545,0.034582481755800275,0.012572791128182019,-0.0005537920104791691,9.341474604651985e-05,-8.654373672443603e-05,0.0,0.04541215362829468,0.004742809881202488,-1.588794086860413e-06,0.0002454795643148794,0.0,9.715297717657774e-06,-1.6232319211197202e-05,-0.0008292003754708698,0.0,3.0921469172184875e-07,-0.0009053200978021377,0.000850360080068873,0.005784275691648002,-5.290354247721503e-06,0.0036905827054861434,0.0,0.0033782696167280316,0.0,-3.419680458223708e-05,-0.0008494353901151677,0.0,-0.000701209695682365,2.0016918817923374e-06,0.0095150301042335,0.0010425024937642142,-1.4463831484631058e-05,-0.0005314738078381147,0.014385469369193365,0.0002119047154549287,6.4212920998023e-05,0.0,0.0,0.0,-1.6512505756348897e-05,0.0,0.00727752163538601,0.01338569723894439,0.0,-0.0004277439178699382,0.0001895452006624281,0.0,0.0510459559152194,0.0,0.0,1.352965037437647e-06,-3.2321412208772563e-06,-2.0833334809027462e-05,0.0,0.07518132828131316,-0.0007452884834229749,0.11481553993427429,0.0,0.008329288247709616,-2.699055865163829e-06,-3.667949319011488e-05,0.011250871430737157,0.0,0.0,0.0,0.00866154071205322,0.0,0.037496573967806736,0.0,0.0,0.0004874456623581904,0.0,0.0,0.08227182396702146,-0.012511503804915527,0.018801088978575815,0.0,0.001401926601484143,0.0,0.0,1.379254576126976e-05,-0.01616256463203647,0.00034336453721534423,0.018082525138172982,0.003902985728901748,0.0,0.00014120502372018244,-0.00011068064352152065,0.0,0.010336516645319547,0.0,0.0,0.0,0.031638479027313385,0.0025359853117933265
8,0.009794859033989758,0.05177579622205412,-0.00017340954551157666,0.0,0.0,0.09320274826745702,-0.0020744026525359215,0.006700220715929624,-0.00010749832251302135,6.229175614670736e-06,0.0002542325929578351,0.0,-0.13555637414160837,0.0002956030360281045,-0.0011022440742402212,-0.000674339330582843,9.840644852395886e-06,-7.303718519689287e-05,-2.4246306639829377e-06,0.04353560710607181,0.000132367173959885,0.1072157567406557,0.00011867761936205778,0.0157596158447899,0.05408322255660419,0.027008476963168028,0.026721182920806774,-8.520427227774909e-05,0.0001402156062145046,-2.8849620833561614e-05,0.0,0.017982977179682606,-0.00014855330530294487,-2.7640160128910158e-06,-0.0004614264015833828,0.0,1.2761204785146603e-05,0.00013982479971687061,0.016863490610354432,0.0,1.3987568305011068e-05,-0.0012201361292938529,-7.981136131623541e-05,0.01532937802737778,-2.2030824337820436e-07,0.01857557258089424,0.0,-0.006353057263055799,0.0,-0.00026164409103646505,5.533004935632858e-05,2.108512299172361e-06,-4.62482924698067e-05,-3.732750430989422e-05,0.026255355276351935,0.008915499727009845,1.2864116960077451e-05,-0.0019979824300989835,0.07331479103502604,-0.001311132098465544,0.0007536437585090474,0.0,6.279982960578914e-06,0.0,7.837861090776647e-05,0.0,0.013451555727146066,0.025023304781561034,0.0,3.246563213887891e-05,9.225490593110519e-05,0.0,0.07019428249071967,0.0,0.0,-8.361158454054689e-07,8.597717924539688e-05,-2.417162551712741e-05,0.0,0.016927631417405525,-8.285022810197109e-05,0.0008697126677200144,0.0,-0.006970364948028518,1.1444913071380718e-05,-2.6482183443474002e-05,-0.024513870592491056,0.0,0.0,0.0,0.027510702556269737,0.0,-0.003017606359991153,0.0,0.0,-9.269954113869157e-06,0.0,0.0,0.004898675933373172,0.04862914620598523,0.03543603630153431,0.0,0.01968732028787557,0.0,0.0,8.628743920695332e-06,0.03936756644468396,-0.00019672654940884726,0.0037499661398047645,0.02871113409264105,0.0,0.0006308894798722767,3.495765247930437e-05,0.0,0.07166553891682706,2.3996509347986e-06,0.0,0.0,-0.0012852033314523401,0.011035717871650306
9,0.0016307671625063573,-0.005324591983382898,-0.0003621078921977166,0.0,0.0,0.012141604898145662,-3.2161018294324246e-05,0.0007685690395360772,0.00030170470230800415,-3.930280314194626e-06,2.218832340405988e-05,0.0,0.06771353813472028,-0.00018806970125228673,-0.0011912736431418053,-2.0096308964928394e-06,-3.1461754769376647e-05,0.0002490940562922453,3.159211979583189e-05,0.029643410810515105,2.9549743268882542e-05,0.05080261965659732,9.907978265911976e-06,0.06888963219545459,0.0190897515920102,0.005226454991671746,0.05130876001828449,3.451612335254599e-05,0.00016806005818715132,0.00011494086164887461,0.0,0.03280430361794913,-0.0002894400490616161,-4.379105348086165e-06,-5.706899843266539e-05,0.0,0.0,-0.0003311930459436961,0.031020362681190457,0.0,4.799251306245131e-05,0.0014267568846719797,-0.00011469406427805012,0.0002744377472286951,-1.1887116115059343e-05,0.005588727528253485,0.0,0.0036799603066100675,0.0,0.00019533852114025788,-0.00012056567607708522,0.0,-7.90419221949334e-05,-1.9476160900401865e-06,0.0355359175374755,0.007316335626129848,2.1738166583699184e-05,0.0018465059980801873,0.10835431804771777,0.0004834148475079411,-0.00014794087235598101,0.0,2.7125243935281278e-05,0.0,-0.00016447890392323674,0.0,0.0854374883839712,0.008298766966501626,0.0,7.11937692722142e-05,-0.00016014813598140868,0.0,0.059897144644517855,0.0,0.0,-2.3884289900505294e-07,0.00021252388082270104,-7.708166068280476e-05,0.0,0.0025685934642582908,0.00013595672018757094,0.002410214013268833,0.0,0.007290029400044804,4.3455783413787696e-05,-2.250074928220771e-05,-0.005804855405146076,0.0,0.0,0.0,0.02144087493495473,0.0,0.022105387007902186,0.0,0.0,-9.013774070462487e-05,0.0,0.0,0.009657170663928334,0.03236239666996025,0.06952290956281085,0.0,0.01300880739109567,0.0,0.0,4.846201152428181e-06,-0.012541680182647483,2.3489234539040866e-05,0.0014220807287210371,0.030728187156749912,0.0,7.89560789676069e-05,6.323466266072558e-05,0.0,0.022580428453523874,0.0,0.0,0.0,0.05502347437558839,0.011876458041948664
